2081.77, 2044.31, 1976, 1986, 2006.49, 2010.45, 1990, 1980, 1992, 1980, 1974, 1982, 1974, 1978, 1968.09, 1970, 1974, 1958.55
1974, 1970, 2052.16, 2045.43, 1976, 1996.82, 2026.18, 1980, 2009.57, 2034.78, 1973.11, 1994.52, 1977.79, 1955.09, 1965.53, 1944.18, 1934.03, 1941.02
2045.81, 2031.48, 2003.22, 2023, 2005.03, 1974, 1987.92, 2030.05, 1992, 1980, 1953.09, 1971.51, 1983.45, 1975.61, 1964.16, 1957.91, 1951.73, 1935.54
2018.33, 2024.29, 2047.03, 2023.37, 1980.81, 1980.12, 1990, 2010.52, 2018.8, 2022.75, 1974, 1959.21, 1996.3, 1970.7, 1965.53, 1958.79, 1986.12, 1978
2031.75, 2011.49, 2025.48, 2045.43, 1996.84, 2015.41, 2026.18, 1974.55, 2009.57, 2034.78, 1957.59, 1982.22, 1982.99, 1973.69, 1995.97, 1944.08, 1943.58, 1978
2055.9, 2002.62, 2002.68, 2054.09, 1976, 1983.96, 2026.18, 1962.07, 2019.7, 2015.56, 1974, 2027.31, 1977.79, 1978, 1976.53, 1942.9, 1930.18, 1958.55
2005.91, 1989.8, 1969.26, 1986, 2030.76, 1974, 2026.18, 2012.12, 1992, 1980, 1974, 1972, 1965.97, 1957.76, 1972.37, 1958.7, 1958.19, 1916.9
2085.65, 2056.58, 2064.03, 1987.75, 1986.7, 1974, 2016.4, 2012.12, 1992.77, 2022.75, 1995.79, 1994.52, 1957.92, 1966.31, 1929.84, 1952.96, 1933.92, 1988.56
2015.23, 1980.44, 1989.29, 1989.86, 1988.56, 2023.31, 1987.11, 1980, 2001.44, 1980, 1974, 2005.01, 1963.07, 1944.4, 1959.62, 1967.58, 1972.72, 1971.46
2041.36, 1969.35, 2003.85, 2015.13, 1969.59, 2033.27, 1997.06, 1993.57, 1992, 1999.94, 1979.18, 1994.52, 1974, 1996.88, 1968.09, 1944.18, 1986.12, 1949.85
2012.47, 2007.46, 2048.93, 1986, 1971.67, 1974, 2001.85, 1988.55, 2000.13, 1997.46, 2001.76, 1982, 1970.42, 1951.99, 1967.5, 1944.18, 1933.64, 1951.07
1975.44, 2027.3, 1976, 2026.21, 1976, 2036.95, 2021.45, 2031.65, 1982, 2026.87, 1965.15, 1986.73, 1974, 1981.88, 1974, 1961.18, 1974, 1984.99
2043.81, 1970, 2037.6, 2043.68, 1967.4, 2029.16, 2012, 1993.7, 1992, 1985, 1971.95, 2013.21, 1977.79, 1968, 1974, 1953.81, 1970.59, 1956.41
1981.71, 2001.7, 2038.86, 1999.4, 1969.86, 1968.96, 2001.63, 2020.52, 2010.09, 2007.75, 1985.9, 1994.52, 1985.33, 1955.09, 1974, 1976.26, 1928.06, 1978
1974, 1992.09, 2005.18, 1986, 1970.14, 2027.15, 1990, 1986.79, 2001.7, 1983.79, 1984.85, 1973.05, 1966.88, 1976.92, 1965.53, 1970, 1974, 1978
1997.57, 1970, 2002.68, 2032.91, 2012.63, 2010.38, 1990, 2017.57, 1981.17, 1980, 1971.26, 1991.83, 1974, 1958.27, 1974, 1960.28, 1986.12, 1943.63
2059.79, 2057.62, 2014.87, 2041.57, 2015.09, 2004.31, 1990.37, 1988.43, 1992, 2007.75, 1963.76, 1988.08, 1967.98, 1942.18, 1968.56, 1971.7, 1968.19, 1935.37
1981.71, 2003.95, 2009.58, 1986, 1976, 1991.8, 1994.18, 1980, 1997.01, 2023.08, 1968.96, 1995.01, 1989.85, 1957.8, 1968.09, 1952.86, 1974, 1957.58
2083.85, 1993.38, 2024.3, 2054.09, 1989.41, 1981.86, 2018, 1975.27, 2009.57, 2023.08, 1961.71, 1982, 1983.81, 1978, 1974, 1970, 1943.76, 1978
2081.77, 1978.15, 2052.16, 1986, 1976, 1987.76, 2001.85, 2008.97, 1992, 2030.37, 1966.89, 2004.3, 1981.73, 1978.81, 1981.09, 1970, 1955.11, 1952.43
2080.33, 1992.65, 1990.56, 1989.86, 1977.84, 2022.58, 2029.07, 1991.98, 1992, 1980, 1949.16, 1982, 1971.64, 1978, 1961.32, 1948.58, 1972, 1972.01
1973.47, 1970, 1976, 1998.52, 2006.49, 1972.97, 2004.18, 2012.12, 1997.88, 2014.22, 1974, 1957.17, 1982.08, 1978, 1973.34, 1970, 1974, 1922.44
1985.84, 2020.4, 1976, 2015.31, 2006.49, 2011.23, 2012.78, 1962.77, 1992, 1980, 1974, 1994.52, 1974, 1974.29, 1970.01, 1970, 1954.23, 1940.29
1974, 2032.35, 1976, 2016.12, 2013.25, 2012.3, 1990, 1980, 2009.57, 2021.44, 1966.92, 1976.04, 1958.4, 1992.18, 1961.36, 1974.37, 1974, 1969.7
1974, 1970, 1976, 1986, 1976, 2005.22, 2017.41, 1980, 1984.57, 1983.3, 1967.98, 1972, 1980.5, 1940.83, 1974, 1944.18, 1974, 1967.83
1974, 1970, 1976, 1986, 1990.34, 1974, 1990, 1980, 2024.16, 1987.91, 1993.52, 1994.44, 1974, 1968.68, 1955.59, 1970, 1939.24, 1937.93
1974, 1970, 1976, 1986, 1976, 1974, 1990, 1980, 2009.57, 1980, 1985.4, 1982, 1974, 1983.93, 1963.14, 1957.3, 1939.18, 1940.3
