0,Albrecht,14,1975.09,1975.09,1975.09,1975.09,0,0,2000
1,Alderette,14,1607.9,2004.02,1989.52,1979.76,3,1,2000
2,Ascacibar,14,426.721,1998.24,1987.65,1998.24,16,2,2000
3,Belfodil,14,690.816,1963.3,1982.62,2009.02,10,3,2000
4,Bjoerkan,14,1998.62,1998.62,1998.62,1998.62,0,0,2000
5,Boyata,14,518.202,2000.71,1989.94,1978.56,14,1,2000
6,Cordoba,14,1796.61,1987.96,1985.96,1981.38,2,3,2000
7,Cunha,14,1618.98,1982.83,1978.36,1984.88,3,2.66667,2000
8,Dardai,14,971.094,1993.33,2005.58,2000.68,9,1.22222,2000
9,Darida,14,515.489,1998.32,2008.29,1998.32,13,2,2000
10,Dilrosun,14,1452.41,1979.39,1984.84,1999.64,4,2.5,2000
11,Ekkelenkamp,14,1320.86,2009.36,2013.69,2007.39,4,2.25,2000
12,Gechter,14,1812.36,2011.82,2012.34,2012.29,1,1,2000
13,Guendouzi,14,2007.59,2026.49,2046.91,2026.49,2,2,2000
14,Jarstein,14,1994.74,1994.74,1994.74,1994.74,0,0,2000
15,Jovetic,14,970.317,2005.71,2011.68,2017.47,7,3,2000
16,K.Boateng,14,1324.35,2002.63,2002.89,2002.63,4,2,2000
17,Kempf,14,651.814,2010.27,2016.78,2016.68,13,1,2000
18,Klunter,14,1194.84,2046.99,2041.78,2020.35,6,1.16667,2000
19,Leckie,14,1602.51,1965.67,1962.14,1955.1,2,3,2000
20,Lee,14,2008.61,2008.61,2008.61,2008.61,0,0,2000
21,Maolida,14,967.564,2006.96,2008.8,2009.64,7,2.71428,2000
22,Mittelstadt,14,774.863,1970.53,1988.56,1995.47,10,1.4,2000
23,Ngankam,14,1775.54,1964.55,1959.54,1950.66,1,3,2000
24,Nsona,14,1998.62,1998.62,1998.62,1998.62,0,0,2000
25,Pekarik,14,776.018,1985.1,1979.84,1973.16,10,1,2000
26,Plattenhardt,14,712.463,1979.56,1978.81,1985.93,10,1.3,2000
27,Radonkic,14,1605.61,1972.45,1975.42,1978.59,3,3,2000
28,Redan,14,1975.09,1975.09,1975.09,1975.09,0,0,2000
29,Richter,14,633.153,2005.32,2042.89,2049.39,12,2.33334,2000
30,Schwolow,14,2001.05,255.03,255.03,255.03,22,0,2000
31,Selke,14,977.765,2004.46,1999.91,1987.53,8,3,2000
32,Serdar,14,505.128,1941.91,1957.22,1968.91,14,2.42857,2000
33,Stark,14,383.096,1985.72,1990.36,1987.13,17,1,2000
34,Tousart,14,639.572,1969.07,1977.33,1984,12,1.91667,2000
0,Andrade,15,1190.18,2021.83,2014.11,2007.7,5,1,2000
1,Bello,15,1998.62,1998.62,1998.62,1998.62,0,0,2000
2,Brunner,15,319.146,2073.18,2054.25,2036.37,19,1,2000
3,Castro,15,2031.09,2031.09,2031.09,2031.09,1,3,2000
4,Consbruch,15,1974.15,1974.15,1974.15,1974.15,0,0,2000
5,De_Medina,15,1581.5,1947.89,1948.01,1947.41,3,1,2000
6,Doan,15,1570.07,1927.79,1928.16,1927.7,4,3,2000
7,Edmundsson,15,1974.15,1974.15,1974.15,1974.15,0,0,2000
8,Frommann,15,1974.15,1974.15,1974.15,1974.15,0,0,2000
9,Gebauer,15,1969.86,1969.86,1969.86,1969.86,1,2,2000
10,Hack,15,927.607,1916.71,1926.27,1921.63,8,2.37501,2000
11,Hartel,15,1945.95,1945.95,1945.95,1945.95,0,0,2000
12,Ince,15,1998.62,1998.62,1998.62,1998.62,0,0,2000
13,Kapino,15,1943.19,1405.8,1405.8,1405.8,6,0,2000
14,Klos,15,569.191,1942.24,1943.24,1938.02,14,3,2000
15,Krueger,15,745.915,1908.88,1930.1,1966.82,13,2.92308,2000
16,Kunze,15,953.119,1970.4,1972.63,1970.4,7,2,2000
17,Lasme,15,1277.94,1930.19,1927.06,1924.42,4,2.75,2000
18,Laursen,15,775.121,1983.4,1971.39,1961.08,9,1,2000
19,Nilsson,15,317.96,2065.69,2046.59,2028.64,20,1,2000
20,Okugawa,15,315.735,2042.38,2076.79,2047.93,20,2.30001,2000
21,Ortega_Moreno,15,2030.38,348.523,348.523,348.523,19,0,2000
22,Pieper,15,384.45,2040.15,2017.92,1998.94,18,1,2000
23,Prietl,15,521.516,1992,2004.98,1992,15,2,2000
24,Ramos,15,1809.4,2011.31,2010.45,2009.58,1,1,2000
25,Rehnen,15,1974.15,1974.15,1974.15,1974.15,0,0,2000
26,Schipplock,15,1961.73,1961.73,1961.73,1961.73,0,0,2000
27,Schopf,15,514.75,1988.3,2002.41,1988.3,13,2,2000
28,Serra,15,847.681,1950.95,1971.4,2000.33,11,3,2000
29,Soukoou,15,1958.29,1958.29,1958.29,1958.29,0,0,2000
30,Van_der_Hoorn,15,1953.55,1953.55,1953.55,1953.55,0,0,2000
31,Vasilladis,15,1189.1,2022.83,2039.4,2022.83,5,2,2000
32,Vlap,15,1966.57,1966.57,1966.57,1966.57,0,0,2000
33,Wimmer,15,452.963,1933.04,1954.9,1975.31,18,2.16667,2000
34,Yabo,15,1980.3,1980.3,1980.3,1980.3,0,0,2000
0,Barreiro,16,328.763,2086.21,2073.02,2086.21,21,2,2000
1,Bell,16,355.815,2040.01,2050.05,2049.43,19,1,2000
2,Boetius,16,866.141,1978.75,1976.35,1978.84,10,2.1,2000
3,Brosinski,16,1299.25,1962.96,1948.02,1956.74,5,1.8,2000
4,Burgzorg,16,2009.62,2009.62,2009.62,2009.62,0,0,2000
5,Burkardt,16,382.844,1987.24,1990.61,1986.7,17,3,2000
6,Caricol,16,1804.21,2008.64,2016.46,2008.64,1,2,2000
7,Dahmen,16,1961.05,1765.65,1765.65,1765.65,1,0,2000
8,Fernandes,16,1962.44,1962.44,1962.44,1962.44,0,0,2000
9,Glatzel,16,1788.99,1984.03,1985.28,1986.76,1,3,2000
10,Hack,16,578.061,2005.4,2003.06,1997.36,13,1,2000
11,Hanin,16,1980.97,1980.97,1980.97,1980.97,0,0,2000
12,Ingvartsen,16,1072.49,1983.93,1979.09,1980.09,8,2.37501,2000
13,Kohr,16,1112.95,2051.29,2036.56,2051.29,8,2,2000
14,Latza,16,1812.19,2012.2,2014.82,2012.2,2,2,2000
15,Lee,16,505.544,1914.88,1892.05,1904.62,16,2.12501,2000
16,Lucoqui,16,798.056,2039.46,2013.05,2012.74,11,1.45455,2000
17,Malong,16,1951.28,1951.28,1951.28,1951.28,0,0,2000
18,Martin,16,786.512,2005.91,2003.93,2005.91,9,2,2000
19,Mwene,16,1882.8,2077.6,2069.15,2077.6,4,2,2000
20,Nebel,16,1612.13,1980.65,1978.96,1980.65,2,2,2000
21,Niakhate,16,436.291,2056.46,2056.2,2050.15,18,1,2000
22,Onisiwo,16,430.84,2030.21,2037.13,2039,18,3,2000
23,Papela,16,1980.97,1980.97,1980.97,1980.97,0,0,2000
24,Quaison,16,1778.25,1970.41,1970.7,1970.61,2,3,2000
25,St_Juste,16,801.429,2032.32,2031.43,2027.29,12,1,2000
26,Stach,16,709.847,2010.28,2008.16,2010.28,10,2,2000
27,Stoger,16,1773.63,1969.02,1969.31,1969.21,1,3,2000
28,Szalai,16,1617.42,1985.87,1982.38,1975.38,3,3,2000
29,Tauer,16,1454.39,1978.11,1972.75,1978.11,3,2,2000
30,Widmer,16,347.947,2003.95,2027.38,2019.95,17,1.70587,2000
31,Zentner,16,2026.83,319.386,319.386,319.386,21,0,2000
0,Aydin,17,1785.14,1989.51,1999.9,1989.51,2,2,2000
1,Becker,17,1484.06,2014.27,2015.96,2017.5,3,1.33333,2000
2,Bentaleb,17,1976.53,1976.53,1976.53,1976.53,0,0,2000
3,Boujellab,17,1987.9,1987.9,1987.9,1987.9,0,0,2000
4,Bozdogan,17,2022.88,2022.88,2022.88,2022.88,0,0,2000
5,Calhanoglu,17,1984.15,1984.15,1984.15,1984.15,0,0,2000
6,Fahrmann,17,1995.7,1471.5,1471.5,1471.5,4,0,2000
7,Flick,17,1590.85,1964.35,1973.94,1964.35,2,2,2000
8,Harit,17,1444.87,1979.56,1995.55,1996.01,4,2.5,2000
9,Hoppe,17,1619.44,1991.25,1994.54,1992.72,2,2.5,2000
10,Huntelaar,17,1631.17,2008.22,2015.59,2026.68,3,3,2000
11,Idrizi,17,1584.62,1956.66,1966.25,1956.66,2,2,2000
12,Kolasinac,17,1779.52,1971.94,1971.15,1971.94,2,2,2000
13,Ludewig,17,1991.35,1991.35,1991.35,1991.35,0,0,2000
14,Mascarell,17,1952.09,1952.09,1952.09,1952.09,1,2,2000
15,Mendyl,17,1809.86,2000.17,2002.78,2003.99,1,1,2000
16,Mercan,17,2010.69,2010.69,2010.69,2010.69,0,0,2000
17,Mustafi,17,1473.65,1998.59,2002.16,2003.23,4,1,2000
18,Nastasic,17,1981.39,1981.39,1981.39,1981.39,0,0,2000
19,Paciencia,17,1972.42,1972.42,1972.42,1972.42,1,3,2000
20,Raman,17,1961.94,1961.94,1961.94,1961.94,0,0,2000
21,Ronnow,17,1787.76,1983.35,1985.86,1983.35,1,2,2000
22,Sane,17,1459.58,1987.04,1990.53,1987.88,3,1.33333,2000
23,Skrzybski,17,2000.58,2000.58,2000.58,2000.58,0,0,2000
24,Stambouli,17,1796.57,1994.28,2000.67,2010.73,2,2,2000
25,Thiaw,17,1999.84,1999.84,1999.84,1999.84,1,1,2000
26,William,17,1786.19,1981.6,1984.12,1981.6,1,2,2000
0,Antwi-Adjei,18,940.453,1937.87,1933.73,1922.8,10,2.9,2000
1,Asano,18,1030.88,1930.75,1941.42,1943.92,6,2.83333,2000
2,Bella_Kotchap,18,498.34,1982.82,1947.11,1921.31,17,1,2000
3,Blum,18,1947.37,1947.37,1947.37,1947.37,2,3,2000
4,Bockhorn,18,1149.5,1972.12,1948.37,1932.48,8,1.25,2000
5,Bonga,18,1563.79,1923.35,1927.9,1934.38,2,3,2000
6,Chibsah,18,1920.13,1920.13,1920.13,1920.13,0,0,2000
7,Decarli,18,1920.13,1920.13,1920.13,1920.13,0,0,2000
8,Drewes,18,1919.87,1556.74,1556.74,1556.74,3,0,2000
9,Eisfeld,18,1720.85,1909.14,1910.23,1909.14,2,2.5,2000
10,Ekincier,18,1920.13,1920.13,1920.13,1920.13,0,0,2000
11,Esser,18,1887.84,1533.69,1533.69,1533.69,6,0,2000
12,Gamboa,18,829.185,1984.86,1945.29,1918.9,12,1,2000
13,Hartwig,18,1920.13,1920.13,1920.13,1920.13,0,0,2000
14,Holtmann,18,373.175,1945.72,1964.03,1985.37,20,3,2000
15,Lampropoulos,18,843.971,1964.55,1945.44,1931.26,8,1,2000
16,Leitsch,18,675.119,1987.31,1948.13,1921.27,14,1,2000
17,Locadia,18,1461.78,2004.13,2010,2017.99,3,3,2000
18,Loewen,18,1074.97,2017.39,2028.99,2017.39,6,2,2000
19,Losilla,18,334.515,1980.19,2033.67,1980.19,21,2,2000
20,Masovic,18,932.236,1984.11,1955.14,1935.39,7,1,2000
21,Osterhage,18,1623.78,2008.46,2015.51,2008.46,2,2,2000
22,Pantovic,18,550.908,1940.97,1970.35,1951.15,13,2.53846,2000
23,Polter,18,581.314,2007.78,2014.54,2018.67,12,3,2000
24,Rexhbecaj,18,351.439,2077.25,2123.86,2077.25,18,2,2000
25,Riemann,18,2038.79,368.011,368.011,368.011,19,0,2000
26,Soares,18,299.956,2020.36,1965.75,1926.92,20,1,2000
27,Stafylidis,18,863.12,2002.01,1991.3,1982.06,8,1,2000
28,Tesche,18,1032.29,1938.88,1958.63,1938.88,10,2,2000
29,Weilandt,18,1920.13,1920.13,1920.13,1920.13,0,0,2000
30,Zoller,18,1043.9,1938.24,1948.22,1961.44,10,3,2000
31,Zulj,18,1582.59,1953.98,1963.29,1953.98,5,2.6,2000
0,Abiama,19,1270.02,1924.07,1930.8,1939.76,4,3,2000
1,Asta,19,1728.17,1911.21,1915.31,1917.43,1,1,2000
2,Barry,19,1729.9,1912.12,1915.75,1917.6,1,1,2000
3,Bauer,19,507.273,1969.59,1947.76,1930.21,17,1,2000
4,Berggreen,19,1918.26,1918.26,1918.26,1918.26,0,0,2000
5,Burchert,19,1982.2,410.25,410.25,410.25,19,0,2000
6,Cavar,19,1918.26,1918.26,1918.26,1918.26,0,0,2000
7,Christiansen,19,968.396,2025.77,2039.66,2025.77,7,2,2000
8,Dudziak,19,680.07,1924.31,1934.98,1951.41,12,2.75,2000
9,Ernst,19,1575.69,1937.39,1942.67,1950.31,5,2.6,2000
10,Funk,19,1918.72,1407.88,1407.88,1407.88,3,0,2000
11,Green,19,947.428,1965.54,1986.32,1965.54,11,2.27273,2000
12,Griesbeck,19,480.53,2052.49,2042.67,2042.16,14,1.42857,2000
13,Hrgota,19,340.56,1959.73,1976.72,2003.35,21,2.95238,2000
14,Itter,19,1031.44,1930.7,1923.83,1918.39,7,1.14286,2000
15,Jung,19,1729.16,1915.6,1916.54,1916.75,1,1,2000
16,Kehr,19,1918.26,1918.26,1918.26,1918.26,0,0,2000
17,Leweling,19,927.068,1925.12,1931.41,1946.07,7,2.85714,2000
18,Linde,19,1978.64,1978.64,1978.64,1978.64,0,0,2000
19,Mavraj,19,1918.26,1918.26,1918.26,1918.26,0,0,2000
20,Meyerhofer,19,372.251,1991.6,1959.6,1935.67,20,1.05,2000
21,Nielsen,19,630.882,1957.71,1972.82,1991.26,15,2.86666,2000
22,Pululu,19,1988.63,1988.63,1988.63,1988.63,0,0,2000
23,Raschl,19,1990.85,1990.85,1990.85,1990.85,0,0,2000
24,Seguin,19,338.496,1977.26,2006.42,1977.26,21,2,2000
25,Stach,19,1418.28,1932.14,1932.25,1932.14,6,2,2000
26,T.Tillman,19,613.462,1930.37,1932.96,1919.34,11,2.09091,2000
27,Viergever,19,789.251,2025.63,2018.26,2010.61,9,1,2000
28,Willems,19,639.215,2028.72,2014.32,2001.76,11,1,2000
0,Ambrosius,20,1932.91,1932.91,1932.91,1932.91,3,1,2000
1,David,20,1945.02,1945.02,1945.02,1945.02,0,0,2000
2,Gjasula,20,1929.48,1927.73,1926.73,1927.73,2,2,2000
3,Gyamerah,20,1746.2,1922.67,1929.47,1933.2,2,1.5,2000
4,Heil,20,1945.02,1945.02,1945.02,1945.02,0,0,2000
5,Heuer_Fernandes,20,1945.02,1945.02,1945.02,1945.02,0,0,2000
6,Heyer,20,1738.35,1913.94,1920.74,1924.48,4,1.25,2000
7,Hunt,20,1916.05,1914.31,1913.31,1914.31,4,2,2000
8,Jatta,20,1752.03,1937.94,1933.14,1937.94,2,2.5,2000
9,Kinsombi,20,1746.2,1931.46,1926.66,1931.46,2,2,2000
10,Kittel,20,1741.23,1924.09,1918.5,1921.42,5,2.8,2000
11,Kwarteng,20,1945.02,1945.02,1945.02,1945.02,0,0,2000
12,Leibold,20,1741.59,1919.15,1924.77,1927.46,5,1.2,2000
13,Leistner,20,1759.59,1939.16,1944.78,1947.45,3,1,2000
14,Meissner,20,1716.24,1903.99,1906.32,1909.66,1,3,2000
15,Narey,20,1946.93,1945.07,1944.29,1942.42,1,3,2000
16,Onana,20,1755.12,1941.37,1936.57,1941.37,1,2,2000
17,Terodde,20,1741.23,1929.89,1931.45,1932.91,5,3,2000
18,Vagnoman,20,1934.8,1936.39,1935.22,1934.17,4,1,2000
19,Van_Drongelen,20,1946.93,1948.52,1947.35,1946.3,1,1,2000
20,Wintzheimer,20,1933.06,1931.21,1930.41,1928.53,3,3,2000
0,Arslan,21,1753.57,1952.57,1962.93,1952.57,12,0.166667,2000
1,Awuku,21,1942.13,1942.13,1942.13,1942.13,0,0,2000
2,Bartels,21,1295.74,1952.65,1958.56,1977.09,6,2.66667,2000
3,Dahne,21,1943.27,1295.19,1295.19,1295.19,7,0,2000
4,Dehm,21,1583.42,1939.19,1942.17,1942.94,4,1,2000
5,Gelios,21,1942.13,1942.13,1942.13,1942.13,0,0,2000
6,Girth,21,1752.09,1942.61,1943.9,1945.48,1,3,2000
7,Hauptmann,21,1763.89,1948.06,1941.46,1948.06,4,2,2000
8,Ignjovski,21,1942.13,1942.13,1942.13,1942.13,0,0,2000
9,Kirkeskov,21,1942.13,1942.13,1942.13,1942.13,0,0,2000
10,Komenda,21,1944.03,1943.83,1943.55,1943.04,1,1,2000
11,Lorenz,21,1295.11,1942.65,1947.04,1947.94,7,1,2000
12,Mees,21,1945.92,1945.92,1945.92,1945.92,1,2,2000
13,Meffert,21,1298.24,1950.15,1944.11,1950.15,7,2,2000
14,Muhling,21,1428.57,1944.21,1944.76,1944.21,3,2,2000
15,Neumann,21,1587.17,1945.57,1946.98,1947.14,3,1,2000
16,Porath,21,1757.08,1949.89,1956.46,1966.83,2,2.5,2000
17,Reese,21,1434.07,1948.67,1947.99,1956.14,5,2.6,2000
18,Sterner,21,1942.13,1942.13,1942.13,1942.13,0,0,2000
19,Thesker,21,1942.13,1942.13,1942.13,1942.13,0,0,2000
20,Van_den_Bergh,21,1293.86,1940.95,1945.62,1947.03,6,1,2000
21,Wahl,21,1295.11,1942.65,1947.04,1947.94,7,1,2000
0,Appelkamp,22,1584.98,1952.73,1959.6,1950.85,2,2.5,2000
1,Bodzek,22,1609.96,1975.18,1974.03,1975.18,5,2,2000
2,Borrello,22,1927.5,1927.5,1927.5,1927.5,1,2,2000
3,Danso,22,1594.38,1939.76,1948.43,1952.59,6,1,2000
4,Gul,22,1944.92,1944.92,1944.92,1944.92,0,0,2000
5,Hartherz,22,1944.92,1944.92,1944.92,1944.92,0,0,2000
6,Hennings,22,1944.92,1944.92,1944.92,1944.92,0,0,2000
7,Hoffmann,22,1944.92,1944.92,1944.92,1944.92,0,0,2000
8,Iyoha,22,1754.3,1946.61,1949.71,1954.32,1,3,2000
9,Karaman,22,1584.98,1939.34,1934.04,1947.05,2,2.5,2000
10,Kastenmeier,22,1941.68,1594.98,1594.98,1594.98,6,0,2000
11,Klarer,22,1754.3,1955.96,1950.54,1946.94,1,1,2000
12,Klaus,22,1600.75,1965.45,1967.96,1971.3,5,2.6,2000
13,Koutris,22,1594.38,1939.76,1948.43,1952.59,6,1,2000
14,Kownacki,22,1763.82,1953.72,1956.5,1960,5,3,2000
15,Krajnc,22,1767.32,1928.73,1942.81,1950.58,5,1,2000
16,Ofori,22,1944.92,1944.92,1944.92,1944.92,0,0,2000
17,Peterson,22,1946.93,1946.07,1945.98,1946.07,4,2.25,2000
18,Piotrowski,22,1927.5,1927.5,1927.5,1927.5,1,2,2000
19,Pledl,22,1944.92,1944.92,1944.92,1944.92,0,0,2000
20,Prib,22,1768.93,1950.19,1941.68,1950.19,5,2,2000
21,Siebert,22,1944.92,1944.92,1944.92,1944.92,0,0,2000
22,Sobottka,22,1766.34,1965,1972.27,1965,5,2,2000
23,Touglo,22,1944.92,1944.92,1944.92,1944.92,0,0,2000
24,Wolf,22,1944.92,1944.92,1944.92,1944.92,0,0,2000
25,Zimmermann,22,1594.38,1939.76,1948.43,1952.59,6,1,2000
0,Burnic,23,1942.98,1942.98,1942.98,1942.98,0,0,2000
1,Busch,23,1572.41,1930.94,1931.52,1931.18,6,1.16667,2000
2,Eicher,23,1918.02,1918.02,1918.02,1918.02,0,0,2000
3,Fohrenbach,23,1573.55,1932.36,1932.94,1932.6,6,1,2000
4,Geipl,23,1926.84,1926.84,1926.84,1926.84,1,2,2000
5,Husing,23,1573.55,1941.7,1939.69,1939.46,6,1.33333,2000
6,Kerschbaumer,23,1582.31,1949.44,1955.72,1953.6,2,2.5,2000
7,Kleindienst,23,1758.07,1948.9,1950.05,1951.4,5,3,2000
8,Kuehlwetter,23,1575.87,1927.84,1933.36,1936.97,5,2.6,2000
9,Leipertz,23,1750.71,1940.74,1941.89,1943.24,5,2.2,2000
10,Mainka,23,1743.35,1939.94,1936.16,1933.55,5,1,2000
11,Mohr,23,1940.36,1940.36,1940.36,1940.36,4,2,2000
12,Mollo,23,1753.4,1944.74,1946.52,1948.9,1,3,2000
13,Muller,23,1941.2,1744.32,1744.32,1744.32,5,0,2000
14,Pick,23,1942.98,1942.98,1942.98,1942.98,0,0,2000
15,Ramusovic,23,1942.98,1942.98,1942.98,1942.98,0,0,2000
16,Rittmueller,23,1942.98,1942.98,1942.98,1942.98,0,0,2000
17,Schimmer,23,1753.4,1938.86,1933.58,1938.86,1,2,2000
18,Schnatterer,23,1753.4,1938.86,1933.58,1938.86,1,2,2000
19,Schoeppner,23,1765.24,1961.19,1965.7,1961.19,4,2,2000
20,Sessa,23,1940.29,1940.29,1940.29,1940.29,2,2.5,2000
21,Stark,23,1942.98,1942.98,1942.98,1942.98,0,0,2000
22,Steurer,23,1942.98,1942.98,1942.98,1942.98,0,0,2000
23,Theuerkauf,23,1753.4,1938.86,1933.58,1938.86,1,2,2000
24,Thiel,23,1941.16,1753.4,1753.4,1753.4,1,0,2000
25,Thomalla,23,1587.36,1946.33,1955.2,1952.96,5,2.4,2000
0,Aremu,24,1928.46,1928.46,1928.46,1928.46,1,2,2000
1,Avevor,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
2,Becker,24,1778.95,1960.79,1951.19,1960.79,5,2,2000
3,Benatelli,24,1616.48,1966.93,1948.77,1966.93,5,2,2000
4,Brodersen,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
5,Buballa,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
6,Buchtmann,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
7,Burgstaller,24,1589.76,1946.27,1939.21,1926.31,5,3,2000
8,Coordes,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
9,Daschner,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
10,Dittgen,24,1763.36,1952.48,1949.12,1942.93,2,3,2000
11,Dzwigala,24,1945.43,1945.43,1945.43,1945.43,1,1,2000
12,Knoll,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
13,Kyereh,24,1599.65,1958.46,1951.42,1938.52,6,3,2000
14,Lawrence,24,1592.04,1930.04,1942.48,1949.26,5,1,2000
15,Makienok,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
16,Matanovic,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
17,Miyaichi,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
18,Ohlsson,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
19,Paqarada,24,1594.83,1933.48,1945.93,1952.71,6,1,2000
20,Reginiussen,24,1939.81,1939.81,1939.81,1939.81,1,1,2000
21,Smarsch,24,1893.5,1711.92,1711.92,1711.92,1,0,2000
22,Smith,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
23,Stojanovic,24,1938.55,1767.59,1767.59,1767.59,5,0,2000
24,Viet,24,1752.4,1934.58,1926.03,1934.58,1,2,2000
25,Wieckhoff,24,1941.98,1941.98,1941.98,1941.98,0,0,2000
26,Zalazar,24,1605.53,1953.41,1935.25,1953.41,6,2,2000
27,Zander,24,1594.83,1933.48,1945.93,1952.71,6,1,2000
28,Ziereis,24,1596.59,1935.65,1948.09,1954.87,5,1,2000
0,Amaechi,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
1,Batmaz,25,1563.06,1933.97,1948.59,1933.97,3,2.33333,2000
2,Bormuth,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
3,Breithaupt,25,1565.34,1937.88,1955.11,1937.88,5,2,2000
4,Carlson,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
5,Choi,25,1918.9,1918.9,1918.9,1918.9,2,2,2000
6,Dinger,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
7,FEHLER,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
8,Froede,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
9,Gersbeck,25,1935.24,1578.49,1578.49,1578.49,6,0,2000
10,Goller,25,1931.04,1929.78,1929.87,1929.44,1,3,2000
11,Gondorf,25,1566.78,1939.67,1956.88,1939.67,6,2,2000
12,Gordon,25,1931.04,1935.54,1932.9,1930.99,1,1,2000
13,Groiá,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
14,Gueye,25,1931.04,1929.78,1929.87,1929.44,1,3,2000
15,Hanek,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
16,Heise,25,1576.44,1927.94,1931.54,1932.67,5,1,2000
17,Hofmann,25,1565.71,1929.92,1944.48,1967.07,5,3,2000
18,Jung,25,1585.56,1939.21,1942.8,1943.92,4,1,2000
19,Kobald,25,1577.96,1934.33,1935.29,1934.5,6,1,2000
20,Kother,25,1918.9,1918.9,1918.9,1918.9,2,2,2000
21,Kuster,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
22,Lorenz,25,1932.92,1931.76,1932.69,1931.42,2,2.5,2000
23,Pisot,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
24,Rabold,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
25,Thiede,25,1565.99,1942.21,1955.05,1937.65,5,1.6,2000
26,Trivunic,25,1929.16,1929.16,1929.16,1929.16,0,0,2000
27,Wanitzek,25,1566.78,1937.42,1952.97,1937.07,6,2.16667,2000
0,Akolo,26,1943.66,1943.66,1943.66,1943.66,1,3,2000
1,Ananou,26,1946.01,1946.01,1946.01,1946.01,3,1,2000
2,Buergy,26,1930.06,1930.06,1930.06,1930.06,0,0,2000
3,Collins,26,1592.98,1922.88,1940.07,1949.69,6,1,2000
4,Correia,26,1946.26,1946.26,1946.26,1946.26,1,1,2000
5,Doerfler,26,1580.03,1906.89,1924.09,1933.72,3,1,2000
6,Heller,26,1930.06,1930.06,1930.06,1930.06,0,0,2000
7,Huenemeier,26,1930.06,1930.06,1930.06,1930.06,0,0,2000
8,Huth,26,1940.2,1940.2,1940.2,1940.2,1,0,2000
9,Ingelsson,26,1741.65,1940.6,1950.97,1940.6,1,2,2000
10,Justvan,26,1587.85,1951.69,1952.46,1951.69,6,2.16667,2000
11,Nkaka,26,1592.98,1922.88,1940.07,1949.69,6,1,2000
12,Okoroji,26,1930.06,1930.06,1930.06,1930.06,0,0,2000
13,Owusu,26,1930.06,1930.06,1930.06,1930.06,0,0,2000
14,Proeger,26,1930.06,1930.06,1930.06,1930.06,0,0,2000
15,Schallenberg,26,1593.26,1958.36,1959.13,1958.36,6,2,2000
16,Schonlau,26,1579.82,1906.62,1923.82,1933.45,5,1,2000
17,Schulze,26,1930.06,1930.06,1930.06,1930.06,0,0,2000
18,Srbeny,26,1586.08,1952.53,1959.94,1971.15,6,3,2000
19,Terrazzino,26,1930.06,1930.06,1930.06,1930.06,0,0,2000
20,Thalhammer,26,1743.71,1923.76,1914.14,1923.76,3,2,2000
21,Vasiliadis,26,1950.89,1950.89,1950.89,1950.89,1,2,2000
22,Zingerle,26,1914.8,1585.36,1585.36,1585.36,5,0,2000
0,Ballas,27,1587.4,1923.42,1936.88,1944.27,5,1,2000
1,Baumgart,27,1927.17,1927.17,1927.17,1927.17,0,0,2000
2,Breitkreuz,27,1580.12,1914.43,1927.89,1935.28,5,1,2000
3,Bussmann,27,1747.1,1917.07,1926.68,1932.1,4,1.25,2000
4,Cacutalua,27,1927.17,1927.17,1927.17,1927.17,0,0,2000
5,Fandrich,27,1580.5,1925.6,1909.38,1925.6,4,2,2000
6,Gnjatic,27,1920.61,1920.61,1920.61,1920.61,2,2,2000
7,Gonther,27,1592.2,1929.34,1942.8,1950.18,6,1,2000
8,Haertel,27,1927.17,1927.17,1927.17,1927.17,0,0,2000
9,Hochscheidt,27,1915.69,1915.69,1915.69,1915.69,1,3,2000
10,Jeck,27,1927.17,1927.17,1927.17,1927.17,0,0,2000
11,Jonjic,27,1927.17,1927.17,1927.17,1927.17,0,0,2000
12,Kalig,27,1927.17,1927.17,1927.17,1927.17,0,0,2000
13,Klewin,27,1942.45,1942.45,1942.45,1942.45,1,0,2000
14,Maennel,27,1915.4,1580.53,1580.53,1580.53,5,0,2000
